/Users/bell/ecoraid/2015/Moorings/15bs8a/final_data/15bs8a_s39_0023m.nc
2015-10-20,-1.23688197136
2015-10-21,-1.23081946373
2015-10-22,-1.20838546753
2015-10-23,-1.19256317616
2015-10-24,-1.18189585209
2015-10-25,-1.14923477173
2015-10-26,-1.16575419903
2015-10-27,-1.18724441528
2015-10-28,-1.11697435379
2015-10-29,-0.934822201729
2015-10-30,-0.862956941128
2015-10-31,-1.03281390667
2015-11-01,-1.07392644882
2015-11-02,-0.949285387993
2015-11-03,-0.900222241879
2015-11-04,-1.06855070591
2015-11-05,-1.04914021492
2015-11-06,-1.05691313744
2015-11-07,-0.987077772617
2015-11-08,-0.923582613468
2015-11-09,-1.09965693951
2015-11-10,-0.944240272045
2015-11-11,-0.750004887581
2015-11-12,-0.872282624245
2015-11-13,-0.840697944164
2015-11-14,-0.821454882622
2015-11-15,-0.711777806282
2015-11-16,-0.214515969157
2015-11-17,0.353275686502
2015-11-18,0.248081251979
2015-11-19,0.455214589834
2015-11-20,0.990725696087
2015-11-21,0.954845130444
2015-11-22,0.900072216988
2015-11-23,0.854548633099
2015-11-24,0.832646548748
2015-11-25,0.957509696484
2015-11-26,0.739401400089
2015-11-27,0.622857630253
2015-11-28,0.549162507057
2015-11-29,0.56180280447
2015-11-30,0.544272899628
2015-12-01,0.527797222137
2015-12-02,0.493470847607
2015-12-03,0.452075690031
2015-12-04,0.357454866171
2015-12-05,0.227623611689
2015-12-06,0.130910411477
2015-12-07,0.0609548613429
2015-12-08,0.0140187498182
2015-12-09,-0.248434722424
2015-12-10,-0.520879864693
2015-12-11,-0.583933353424
2015-12-12,-0.550059735775
2015-12-13,-0.630759000778
2015-12-14,-0.736140966415
2015-12-15,-0.921106219292
2015-12-16,-0.925261080265
2015-12-17,-0.906413912773
2015-12-18,-1.09429168701
2015-12-19,-1.17995417118
2015-12-20,-1.18923616409
2015-12-21,-1.26877224445
2015-12-22,-1.32698190212
2015-12-23,-1.44559299946
2015-12-24,-1.63078331947
2015-12-25,-1.5907548666
2015-12-26,-1.42716801167
2015-12-27,-1.31970143318
2015-12-28,-1.53385353088
2015-12-29,-1.43249166012
2015-12-30,-1.35067987442
2015-12-31,-1.66613328457
2016-01-01,-1.16331732273
2016-01-02,-1.37148547173
2016-01-03,-1.62924098969
2016-01-04,-1.69815766811
2016-01-05,-1.61867642403
2016-01-06,-1.46797776222
2016-01-07,-1.49071109295
2016-01-08,-1.25046038628
2016-01-09,-1.15381324291
2016-01-10,-1.22356939316
2016-01-11,-1.21443128586
2016-01-12,-1.07505559921
2016-01-13,-1.15254724026
2016-01-14,-1.17500758171
2016-01-15,-1.15570342541
2016-01-16,-1.50210905075
2016-01-17,-1.6741964817
2016-01-18,-1.58875620365
2016-01-19,-0.968477785587
2016-01-20,-0.775381922722
2016-01-21,-0.780643045902
2016-01-22,-0.913620829582
2016-01-23,-0.714209735394
2016-01-24,-1.10049855709
2016-01-25,-1.0570076704
2016-01-26,-1.57277703285
2016-01-27,-1.67646038532
2016-01-28,-1.59474027157
2016-01-29,-1.75561666489
2016-01-30,-1.75144302845
2016-01-31,-1.74942851067
2016-02-01,-1.74749994278
2016-02-02,-1.74588882923
2016-02-03,-1.74325275421
2016-02-04,-1.74374866486
2016-02-05,-1.7446180582
2016-02-06,-1.74591946602
2016-02-07,-1.74585282803
2016-02-08,-1.74564373493
2016-02-09,-1.74501526356
2016-02-10,-1.74511802197
2016-02-11,-1.74523055553
2016-02-12,-1.74614167213
2016-02-13,-1.74490487576
2016-02-14,-1.74396944046
2016-02-15,-1.74316251278
2016-02-16,-1.74238753319
2016-02-17,-1.74328327179
2016-02-18,-1.74565827847
2016-02-19,-1.7465569973
2016-02-20,-1.74583959579
2016-02-21,-1.74706041813
2016-02-22,-1.74682497978
2016-02-23,-1.73797702789
2016-02-24,-1.71342921257
2016-02-25,-1.74131667614
2016-02-26,-1.74956667423
2016-02-27,-1.74972844124
2016-02-28,-1.75111734867
2016-02-29,-1.75576806068
2016-03-01,-1.75506043434
2016-03-02,-1.75394511223
2016-03-03,-1.74749445915
2016-03-04,-1.74200975895
2016-03-05,-1.73599231243
2016-03-06,-1.71825480461
2016-03-07,-1.71859300137
2016-03-08,-1.72048401833
2016-03-09,-1.73901534081
2016-03-10,-1.74196112156
2016-03-11,-1.74545347691
2016-03-12,-1.74223542213
2016-03-13,-1.73938262463
2016-03-14,-1.7483805418
2016-03-15,-1.74696600437
2016-03-16,-1.74866044521
2016-03-17,-1.74686384201
2016-03-18,-1.73355352879
2016-03-19,-1.71879518032
2016-03-20,-1.71837294102
2016-03-21,-1.71426177025
2016-03-22,-1.71434378624
2016-03-23,-1.71764445305
2016-03-24,-1.72010970116
2016-03-25,-1.72028684616
2016-03-26,-1.72362565994
2016-03-27,-1.7175784111
2016-03-28,-1.70550000668
2016-03-29,-1.70368540287
2016-03-30,-1.69885134697
2016-03-31,-1.71124446392
2016-04-01,-1.72958469391
2016-04-02,-1.73382568359
2016-04-03,-1.73793888092
2016-04-04,-1.73267292976
2016-04-05,-1.73207080364
2016-04-06,-1.72850072384
2016-04-07,-1.72105693817
2016-04-08,-1.71976804733
2016-04-09,-1.73372852802
2016-04-10,-1.73891317844
2016-04-11,-1.7364256382
2016-04-12,-1.72952568531
2016-04-13,-1.72976875305
2016-04-14,-1.73477566242
2016-04-15,-1.73491036892
2016-04-16,-1.72694718838
2016-04-17,-1.72479856014
2016-04-18,-1.72581112385
2016-04-19,-1.71957290173
2016-04-20,-1.66466808319
2016-04-21,-1.69824302197
2016-04-22,-1.6780424118
2016-04-23,-1.66622912884
2016-04-24,-1.65305352211
2016-04-25,-1.67545485497
2016-04-26,-1.68189656734
2016-04-27,-1.71527779102
2016-04-28,-1.71532702446
2016-04-29,-1.70793819427
2016-04-30,-1.69547152519
2016-05-01,-1.68098127842
2016-05-02,-1.688377738
2016-05-03,-1.70057988167
2016-05-04,-1.70642364025
2016-05-05,-1.70414376259
2016-05-06,-1.70232498646
2016-05-07,-1.6842944622
2016-05-08,-1.68019580841
2016-05-09,-1.6681201458
2016-05-10,-1.65634858608
2016-05-11,-1.64707362652
2016-05-12,-1.65814721584
2016-05-13,-1.67882573605
2016-05-14,-1.66150903702
2016-05-15,-1.64431810379
2016-05-16,-1.61493468285
2016-05-17,-1.60895621777
2016-05-18,-1.63115906715
2016-05-19,-1.63159167767
2016-05-20,-1.62189161777
2016-05-21,-1.55320966244
2016-05-22,-1.54308962822
2016-05-23,-1.51165342331
2016-05-24,-1.51573121548
2016-05-25,-1.54004788399
2016-05-26,-1.53542709351
2016-05-27,-1.53355550766
2016-05-28,-1.53172636032
2016-05-29,-1.53679299355
2016-05-30,-1.55365347862
2016-05-31,-1.55524718761
2016-06-01,-1.55047357082
2016-06-02,-1.538210392
2016-06-03,-1.53755903244
2016-06-04,-1.54830205441
2016-06-05,-1.54422986507
2016-06-06,-1.54174232483
2016-06-07,-1.54064309597
2016-06-08,-1.55463814735
2016-06-09,-1.55854022503
2016-06-10,-1.56051874161
2016-06-11,-1.54357981682
2016-06-12,-1.56252706051
2016-06-13,-1.56228613853
2016-06-14,-1.58126664162
2016-06-15,-1.58344721794
2016-06-16,-1.59211039543
2016-06-17,-1.59077227116
2016-06-18,-1.5909986496
2016-06-19,-1.57741808891
2016-06-20,-1.5826048851
2016-06-21,-1.60361528397
2016-06-22,-1.60443615913
2016-06-23,-1.59746110439
2016-06-24,-1.59251594543
2016-06-25,-1.59480345249
2016-06-26,-1.59572088718
2016-06-27,-1.59492564201
2016-06-28,-1.59285283089
2016-06-29,-1.58708751202
2016-06-30,-1.58436179161
2016-07-01,-1.58918893337
2016-07-02,-1.57412290573
2016-07-03,-1.54568886757
2016-07-04,-1.52256453037
2016-07-05,-1.49217367172
2016-07-06,-1.52565693855
2016-07-07,-1.5356541872
2016-07-08,-1.52951109409
2016-07-09,-1.5067666769
2016-07-10,-1.50623750687
2016-07-11,-1.48307359219
2016-07-12,-1.45975971222
2016-07-13,-1.45414030552
2016-07-14,-1.45992565155
2016-07-15,-1.45605003834
2016-07-16,-1.45551943779
2016-07-17,-1.44156181812
2016-07-18,-1.44398748875
2016-07-19,-1.40915000439
2016-07-20,-1.40849030018
2016-07-21,-1.39213192463
2016-07-22,-1.37841594219
2016-07-23,-1.38535690308
2016-07-24,-1.38586807251
2016-07-25,-1.38327777386
2016-07-26,-1.37492644787
2016-07-27,-1.37314510345
2016-07-28,-1.37063610554
2016-07-29,-1.37712705135
2016-07-30,-1.40972018242
2016-07-31,-1.38775765896
2016-08-01,-1.38904440403
2016-08-02,-1.35618889332
2016-08-03,-1.35977983475
2016-08-04,-1.41840970516
2016-08-05,-1.40759587288
2016-08-06,-1.35840690136
2016-08-07,-1.33923399448
2016-08-08,-1.3591902256
2016-08-09,-1.42200005054
2016-08-10,-1.43933188915
2016-08-11,-1.40963888168
2016-08-12,-1.37747430801
2016-08-13,-1.34244585037
2016-08-14,-1.34189236164
2016-08-15,-1.33457291126
2016-08-16,-1.36114239693
2016-08-17,-1.3697861433
2016-08-18,-1.37923824787
2016-08-19,-1.32461941242
2016-08-20,-1.30741667747
2016-08-21,-1.31248605251
2016-08-22,-1.31361591816
2016-08-23,-1.27622008324
2016-08-24,-1.27132916451
2016-08-25,-1.26630628109
2016-08-26,-1.25677990913
2016-08-27,-1.23988330364
2016-08-28,-1.19382083416
2016-08-29,-1.1849861145
2016-08-30,-1.18308472633
2016-08-31,-1.19234859943
2016-09-01,-1.16771388054
2016-09-02,-1.17322158813
2016-09-03,-1.16574025154
2016-09-04,-1.19039511681
2016-09-05,-1.19396734238
2016-09-06,-1.19278824329
2016-09-07,-1.18123197556
2016-09-08,-1.22615838051
2016-09-09,-1.20924723148
2016-09-10,-1.18043541908
2016-09-11,-1.23663055897
2016-09-12,-1.18865418434
2016-09-13,-1.14531254768
2016-09-14,-1.10316669941
2016-09-15,-1.13900768757
2016-09-16,-1.18990898132
2016-09-17,-1.13159584999
2016-09-18,-1.101765275
2016-09-19,-1.08685624599
2016-09-20,-1.08048474789
2016-09-21,-1.06132495403
2016-09-22,-1.07125973701
2016-09-23,-1.06004440784
2016-09-24,-1.00102293491
2016-09-25,-1.00467383862

/Users/bell/ecoraid/2015/Moorings/15bs8a/final_data/15bs8a_s39_0060m.nc
,0
2015-09-24,-1.03976249695
2015-09-25,-1.02211105824
2015-09-26,-0.955116689205
2015-09-27,-1.03256249428
2015-09-28,-1.03829586506
2015-09-29,-1.00312149525
2015-09-30,-1.01779866219
2015-10-01,-1.01819586754
2015-10-02,-1.0647687912
2015-10-03,-1.20518958569
2015-10-04,-1.16578471661
2015-10-05,-1.10304236412
2015-10-06,-1.08811807632
2015-10-07,-1.12995481491
2015-10-08,-1.2187680006
2015-10-09,-1.20467782021
2015-10-10,-1.07804441452
2015-10-11,-1.20203888416
2015-10-12,-1.24740278721
2015-10-13,-1.0511111021
2015-10-14,-0.974918067455
2015-10-15,-1.06989097595
2015-10-16,-1.18457567692
2015-10-17,-1.23698472977
2015-10-18,-1.23526597023
2015-10-19,-1.23899996281
2015-10-20,-1.22976386547
2015-10-21,-1.22734725475
2015-10-22,-1.21392083168
2015-10-23,-1.20982503891
2015-10-24,-1.20931661129
2015-10-25,-1.19250833988
2015-10-26,-1.20006394386
2015-10-27,-1.1977840662
2015-10-28,-1.12334096432
2015-10-29,-0.983609735966
2015-10-30,-0.894521534443
2015-10-31,-1.08438611031
2015-11-01,-1.08872842789
2015-11-02,-0.987997233868
2015-11-03,-0.939968764782
2015-11-04,-1.08771598339
2015-11-05,-1.08440697193
2015-11-06,-1.06907773018
2015-11-07,-1.01706874371
2015-11-08,-0.960636794567
2015-11-09,-1.10378682613
2015-11-10,-0.885570168495
2015-11-11,-0.733588218689
2015-11-12,-0.775088191032
2015-11-13,-0.816518723965
2015-11-14,-0.811312496662
2015-11-15,-0.705740272999
2015-11-16,0.150658339262
2015-11-17,0.701799333096
2015-11-18,0.479940980673
2015-11-19,-0.123925693333
2015-11-20,0.00972638931125
2015-11-21,0.814756929874
2015-11-22,1.03362572193
2015-11-23,0.842059731483
2015-11-24,1.00003266335
2015-11-25,1.28297436237
2015-11-26,1.23559165001
2015-11-27,1.06926524639
2015-11-28,1.10075700283
2015-11-29,1.15681183338
2015-11-30,1.27079927921
2015-12-01,1.30182981491
2015-12-02,1.26541876793
2015-12-03,1.32944512367
2015-12-04,1.44630205631
2015-12-05,1.36681044102
2015-12-06,1.21843957901
2015-12-07,1.190934062
2015-12-08,0.880542337894
2015-12-09,-0.227605551481
2015-12-10,-0.501359701157
2015-12-11,-0.550922214985
2015-12-12,-0.439096540213
2015-12-13,-0.61954164505
2015-12-14,-0.73620557785
2015-12-15,-0.913247942924
2015-12-16,-0.911407649517
2015-12-17,-0.877621531487
2015-12-18,-1.07657361031
2015-12-19,-1.17821037769
2015-12-20,-1.18584024906
2015-12-21,-1.25784373283
2015-12-22,-1.31899726391
2015-12-23,-1.41310203075
2015-12-24,-1.62495625019
2015-12-25,-1.59168052673
2015-12-26,-1.42647147179
2015-12-27,-1.28278398514
2015-12-28,-1.53197216988
2015-12-29,-1.43373119831
2015-12-30,-1.35178124905
2015-12-31,-1.66505551338
2016-01-01,-1.15088605881
2016-01-02,-1.17955625057
2016-01-03,-1.56293261051
2016-01-04,-1.44414448738
2016-01-05,-1.4246673584
2016-01-06,-0.967304170132
2016-01-07,-1.22904026508
2016-01-08,-1.24358820915
2016-01-09,-1.13759100437
2016-01-10,-1.20633125305
2016-01-11,-1.18044233322
2016-01-12,-0.949795126915
2016-01-13,-1.02058815956
2016-01-14,-1.11202430725
2016-01-15,-0.928077757359
2016-01-16,-1.21401321888
2016-01-17,-1.57234168053
2016-01-18,-1.58642852306
2016-01-19,-0.892840981483
2016-01-20,-0.670477092266
2016-01-21,-0.637229144573
2016-01-22,-0.658073604107
2016-01-23,-0.666884720325
2016-01-24,-0.877484738827
2016-01-25,-0.857288897038
2016-01-26,-1.56648886204
2016-01-27,-1.67677223682
2016-01-28,-1.59196591377
2016-01-29,-1.7563277483
2016-01-30,-1.75179171562
2016-01-31,-1.74985766411
2016-02-01,-1.74791455269
2016-02-02,-1.74623608589
2016-02-03,-1.74473190308
2016-02-04,-1.74392986298
2016-02-05,-1.74483191967
2016-02-06,-1.74594032764
2016-02-07,-1.74615418911
2016-02-08,-1.74605071545
2016-02-09,-1.74536108971
2016-02-10,-1.74547147751
2016-02-11,-1.74561667442
2016-02-12,-1.74646806717
2016-02-13,-1.74536108971
2016-02-14,-1.7440097332
2016-02-15,-1.7433013916
2016-02-16,-1.74247920513
2016-02-17,-1.74369442463
2016-02-18,-1.74605762959
2016-02-19,-1.74693822861
2016-02-20,-1.74628126621
2016-02-21,-1.74745488167
2016-02-22,-1.74723052979
2016-02-23,-1.73210906982
2016-02-24,-1.69077920914
2016-02-25,-1.73351180553
2016-02-26,-1.75000560284
2016-02-27,-1.75017011166
2016-02-28,-1.75158679485
2016-02-29,-1.75623548031
2016-03-01,-1.75567495823
2016-03-02,-1.75392079353
2016-03-03,-1.74812221527
2016-03-04,-1.74217844009
2016-03-05,-1.70122218132
2016-03-06,-1.66065764427
2016-03-07,-1.69767153263
2016-03-08,-1.71933889389
2016-03-09,-1.73942363262
2016-03-10,-1.74231040478
2016-03-11,-1.74560761452
2016-03-12,-1.74267220497
2016-03-13,-1.7399007082
2016-03-14,-1.74892151356
2016-03-15,-1.74745690823
2016-03-16,-1.74935901165
2016-03-17,-1.74866044521
2016-03-18,-1.73976254463
2016-03-19,-1.72301661968
2016-03-20,-1.70387017727
2016-03-21,-1.67987155914
2016-03-22,-1.69302988052
2016-03-23,-1.71970558167
2016-03-24,-1.73463261127
2016-03-25,-1.72981393337
2016-03-26,-1.72478055954
2016-03-27,-1.71045279503
2016-03-28,-1.70980620384
2016-03-29,-1.69821870327
2016-03-30,-1.70607709885
2016-03-31,-1.71710622311
2016-04-01,-1.73062634468
2016-04-02,-1.73594379425
2016-04-03,-1.73915696144
2016-04-04,-1.73486948013
2016-04-05,-1.73695003986
2016-04-06,-1.73328959942
2016-04-07,-1.72800898552
2016-04-08,-1.72567009926
2016-04-09,-1.73409855366
2016-04-10,-1.73930001259
2016-04-11,-1.73715138435
2016-04-12,-1.73039650917
2016-04-13,-1.73160481453
2016-04-14,-1.73701524734
2016-04-15,-1.73809373379
2016-04-16,-1.73369789124
2016-04-17,-1.7289249897
2016-04-18,-1.73071873188
2016-04-19,-1.72075343132
2016-04-20,-1.65826666355
2016-04-21,-1.70065975189
2016-04-22,-1.68473958969
2016-04-23,-1.67583680153
2016-04-24,-1.69556176662
2016-04-25,-1.70112705231
2016-04-26,-1.70275342464
2016-04-27,-1.715721488
2016-04-28,-1.71899092197
2016-04-29,-1.7088201046
2016-04-30,-1.69615411758
2016-05-01,-1.68578469753
2016-05-02,-1.69297218323
2016-05-03,-1.70215833187
2016-05-04,-1.70718955994
2016-05-05,-1.70688545704
2016-05-06,-1.7047778368
2016-05-07,-1.69304025173
2016-05-08,-1.68635690212
2016-05-09,-1.68549931049
2016-05-10,-1.66881322861
2016-05-11,-1.64925205708
2016-05-12,-1.66369450092
2016-05-13,-1.68824231625
2016-05-14,-1.67121183872
2016-05-15,-1.66036117077
2016-05-16,-1.6411472559
2016-05-17,-1.64268684387
2016-05-18,-1.64360630512
2016-05-19,-1.63726949692
2016-05-20,-1.64119100571
2016-05-21,-1.56156182289
2016-05-22,-1.54598546028
2016-05-23,-1.54385626316
2016-05-24,-1.54949510098
2016-05-25,-1.54727017879
2016-05-26,-1.55402219296
2016-05-27,-1.55012083054
2016-05-28,-1.54604721069
2016-05-29,-1.54448473454
2016-05-30,-1.56016182899
2016-05-31,-1.56927919388
2016-06-01,-1.56528675556
2016-06-02,-1.55458819866
2016-06-03,-1.55769169331
2016-06-04,-1.56213545799
2016-06-05,-1.55267083645
2016-06-06,-1.55396878719
2016-06-07,-1.55052220821
2016-06-08,-1.56311869621
2016-06-09,-1.57106947899
2016-06-10,-1.56809508801
2016-06-11,-1.56812286377
2016-06-12,-1.56903469563
2016-06-13,-1.56464517117
2016-06-14,-1.5833388567
2016-06-15,-1.5853048563
2016-06-16,-1.58951461315
2016-06-17,-1.59107017517
2016-06-18,-1.59042572975
2016-06-19,-1.57315278053
2016-06-20,-1.58103334904
2016-06-21,-1.59618258476
2016-06-22,-1.60356807709
2016-06-23,-1.60287773609
2016-06-24,-1.59786522388
2016-06-25,-1.59887564182
2016-06-26,-1.5987944603
2016-06-27,-1.59668052197
2016-06-28,-1.59630072117
2016-06-29,-1.5930069685
2016-06-30,-1.59291601181
2016-07-01,-1.59301662445
2016-07-02,-1.57833266258
2016-07-03,-1.54918467999
2016-07-04,-1.53748822212
2016-07-05,-1.49913537502
2016-07-06,-1.53186106682
2016-07-07,-1.53895974159
2016-07-08,-1.53174030781
2016-07-09,-1.50865828991
2016-07-10,-1.51271808147
2016-07-11,-1.48881387711
2016-07-12,-1.47220277786
2016-07-13,-1.45861876011
2016-07-14,-1.46376943588
2016-07-15,-1.46265769005
2016-07-16,-1.45694518089
2016-07-17,-1.44421112537
2016-07-18,-1.44424855709
2016-07-19,-1.4114382267
2016-07-20,-1.41537988186
2016-07-21,-1.39438056946
2016-07-22,-1.38034033775
2016-07-23,-1.38819587231
2016-07-24,-1.38897502422
2016-07-25,-1.38541185856
2016-07-26,-1.37602365017
2016-07-27,-1.37389028072
2016-07-28,-1.37192153931
2016-07-29,-1.380189538
2016-07-30,-1.4168214798
2016-07-31,-1.39290344715
2016-08-01,-1.39409995079
2016-08-02,-1.35835278034
2016-08-03,-1.36200833321
2016-08-04,-1.42661392689
2016-08-05,-1.41284167767
2016-08-06,-1.36012494564
2016-08-07,-1.34040343761
2016-08-08,-1.36316871643
2016-08-09,-1.4271812439
2016-08-10,-1.45325136185
2016-08-11,-1.41727364063
2016-08-12,-1.38519024849
2016-08-13,-1.36285281181
2016-08-14,-1.35807430744
2016-08-15,-1.34207499027
2016-08-16,-1.37087643147
2016-08-17,-1.37217366695
2016-08-18,-1.38844239712
2016-08-19,-1.32528746128
2016-08-20,-1.30824935436
2016-08-21,-1.31176877022
2016-08-22,-1.31314861774
2016-08-23,-1.27489030361
2016-08-24,-1.27240133286
2016-08-25,-1.26824581623
2016-08-26,-1.25355482101
2016-08-27,-1.23765206337
2016-08-28,-1.19289934635
2016-08-29,-1.17799651623
2016-08-30,-1.18553686142
2016-08-31,-1.19221735001
2016-09-01,-1.15816247463
2016-09-02,-1.16791939735
2016-09-03,-1.1660451889
2016-09-04,-1.19217503071
2016-09-05,-1.19417643547
2016-09-06,-1.19425272942
2016-09-07,-1.18032157421
2016-09-08,-1.22528195381
2016-09-09,-1.1948735714
2016-09-10,-1.14277017117
2016-09-11,-1.20012569427
2016-09-12,-1.16724097729
2016-09-13,-1.14211249352
2016-09-14,-1.09920489788
2016-09-15,-1.12393260002
2016-09-16,-1.19227218628
2016-09-17,-1.135461092
2016-09-18,-1.1006923914
2016-09-19,-1.08555209637
2016-09-20,-1.07831454277
2016-09-21,-1.06561732292
2016-09-22,-1.07731592655
2016-09-23,-1.06219446659
2016-09-24,-0.999586105347
2016-09-25,-1.00481843948

/Users/bell/ecoraid/2015/Moorings/15bs8a/final_data/15bs8a_s39_0067m.nc
,0
2015-09-24,-1.03937911987
2015-09-25,-1.02360415459
2015-09-26,-0.94369584322
2015-09-27,-1.03317713737
2015-09-28,-1.03774380684
2015-09-29,-1.00299787521
2015-09-30,-1.01795208454
2015-10-01,-1.01899445057
2015-10-02,-1.06160068512
2015-10-03,-1.20531737804
2015-10-04,-1.1664596796
2015-10-05,-1.10352289677
2015-10-06,-1.08764863014
2015-10-07,-1.1291333437
2015-10-08,-1.21983957291
2015-10-09,-1.20714998245
2015-10-10,-1.08691811562
2015-10-11,-1.20541322231
2015-10-12,-1.24684858322
2015-10-13,-1.04036462307
2015-10-14,-0.971277058125
2015-10-15,-1.05383825302
2015-10-16,-1.17022919655
2015-10-17,-1.22669863701
2015-10-18,-1.23694241047
2015-10-19,-1.23727703094
2015-10-20,-1.2159756422
2015-10-21,-1.21252429485
2015-10-22,-1.20597565174
2015-10-23,-1.2105243206
2015-10-24,-1.21536660194
2015-10-25,-1.18582773209
2015-10-26,-1.19415068626
2015-10-27,-1.19568538666
2015-10-28,-1.11181735992
2015-10-29,-1.00529587269
2015-10-30,-0.897074997425
2015-10-31,-1.09399724007
2015-11-01,-1.10953402519
2015-11-02,-1.00353264809
2015-11-03,-0.96089720726
2015-11-04,-1.09147012234
2015-11-05,-1.09798264503
2015-11-06,-1.0751721859
2015-11-07,-1.02383267879
2015-11-08,-0.968237519264
2015-11-09,-1.10411179066
2015-11-10,-0.867702782154
2015-11-11,-0.72390973568
2015-11-12,-0.749124288559
2015-11-13,-0.807923614979
2015-11-14,-0.808446526527
2015-11-15,-0.705190300941
2015-11-16,0.158191666007
2015-11-17,0.705779194832
2015-11-18,0.506912529469
2015-11-19,-0.112640276551
2015-11-20,0.00815347209573
2015-11-21,0.814579188824
2015-11-22,1.03809654713
2015-11-23,0.849539577961
2015-11-24,0.996423602104
2015-11-25,1.27938401699
2015-11-26,1.2383402586
2015-11-27,1.07039308548
2015-11-28,1.11644935608
2015-11-29,1.18983399868
2015-11-30,1.27386248112
2015-12-01,1.3042229414
2015-12-02,1.26807713509
2015-12-03,1.33216035366
2015-12-04,1.44826805592
2015-12-05,1.37306249142
2015-12-06,1.22261738777
2015-12-07,1.19260418415
2015-12-08,1.11421740055
2015-12-09,0.922243058681
2015-12-10,0.395445138216
2015-12-11,0.163879856467
2015-12-12,0.0914909690619
2015-12-13,-0.479114592075
2015-12-14,-0.734867334366
2015-12-15,-0.902082622051
2015-12-16,-0.908848583698
2015-12-17,-0.87137567997
2015-12-18,-1.06896948814
2015-12-19,-1.17564165592
2015-12-20,-1.1783374548
2015-12-21,-1.24703609943
2015-12-22,-1.31195139885
2015-12-23,-1.40345621109
2015-12-24,-1.62166881561
2015-12-25,-1.59203052521
2015-12-26,-1.42391455173
2015-12-27,-1.25970208645
2015-12-28,-1.52920758724
2015-12-29,-1.4339299202
2015-12-30,-1.35229372978
2015-12-31,-1.66347432137
2016-01-01,-1.15041732788
2016-01-02,-0.73748677969
2016-01-03,-1.40620553493
2016-01-04,-1.40660142899
2016-01-05,-1.32976317406
2016-01-06,-0.910648584366
2016-01-07,-1.14221811295
2016-01-08,-1.22693407536
2016-01-09,-1.11568260193
2016-01-10,-1.1937097311
2016-01-11,-1.16615557671
2016-01-12,-0.927783310413
2016-01-13,-0.963293075562
2016-01-14,-1.07681453228
2016-01-15,-0.898492336273
2016-01-16,-1.09511387348
2016-01-17,-1.38005900383
2016-01-18,-1.58311247826
2016-01-19,-0.844871520996
2016-01-20,-0.595159709454
2016-01-21,-0.624179184437
2016-01-22,-0.629586815834
2016-01-23,-0.657870829105
2016-01-24,-0.802385389805
2016-01-25,-0.809090971947
2016-01-26,-1.56238400936
2016-01-27,-1.67638194561
2016-01-28,-1.58818542957
2016-01-29,-1.75589931011
2016-01-30,-1.751095891
2016-01-31,-1.74930214882
2016-02-01,-1.74743402004
2016-02-02,-1.7457139492
2016-02-03,-1.74440205097
2016-02-04,-1.743309021
2016-02-05,-1.74426317215
2016-02-06,-1.74534654617
2016-02-07,-1.74567842484
2016-02-08,-1.7456125021
2016-02-09,-1.74492156506
2016-02-10,-1.74501180649
2016-02-11,-1.74516665936
2016-02-12,-1.74601602554
2016-02-13,-1.74487566948
2016-02-14,-1.74344444275
2016-02-15,-1.74276185036
2016-02-16,-1.74189651012
2016-02-17,-1.74326527119
2016-02-18,-1.74552297592
2016-02-19,-1.74650275707
2016-02-20,-1.74571800232
2016-02-21,-1.74702644348
2016-02-22,-1.74681735039
2016-02-23,-1.7291353941
2016-02-24,-1.68170487881
2016-02-25,-1.73031663895
2016-02-26,-1.74964380264
2016-02-27,-1.74974858761
2016-02-28,-1.75121319294
2016-02-29,-1.7558722496
2016-03-01,-1.7554833889
2016-03-02,-1.75328469276
2016-03-03,-1.74744999409
2016-03-04,-1.74155139923
2016-03-05,-1.66010344028
2016-03-06,-1.41292846203
2016-03-07,-1.39787149429
2016-03-08,-1.71589231491
2016-03-09,-1.73896038532
2016-03-10,-1.74179792404
2016-03-11,-1.74506390095
2016-03-12,-1.7422465086
2016-03-13,-1.73953962326
2016-03-14,-1.7485152483
2016-03-15,-1.74699997902
2016-03-16,-1.74902009964
2016-03-17,-1.74856734276
2016-03-18,-1.74323546886
2016-03-19,-1.72801458836
2016-03-20,-1.66896104813
2016-03-21,-1.52167773247
2016-03-22,-1.54667985439
2016-03-23,-1.68148052692
2016-03-24,-1.73880839348
2016-03-25,-1.73799860477
2016-03-26,-1.72815966606
2016-03-27,-1.71191453934
2016-03-28,-1.71125769615
2016-03-29,-1.69366455078
2016-03-30,-1.71104371548
2016-03-31,-1.72712564468
2016-04-01,-1.73346877098
2016-04-02,-1.73654305935
2016-04-03,-1.73953473568
2016-04-04,-1.7344430685
2016-04-05,-1.73559439182
2016-04-06,-1.73358678818
2016-04-07,-1.72865068913
2016-04-08,-1.72732639313
2016-04-09,-1.73362362385
2016-04-10,-1.73867917061
2016-04-11,-1.7368721962
2016-04-12,-1.73009932041
2016-04-13,-1.73275351524
2016-04-14,-1.73719513416
2016-04-15,-1.73838543892
2016-04-16,-1.73384380341
2016-04-17,-1.73125696182
2016-04-18,-1.73175621033
2016-04-19,-1.72090065479
2016-04-20,-1.65888822079
2016-04-21,-1.70307147503
2016-04-22,-1.68724024296
2016-04-23,-1.67852294445
2016-04-24,-1.69577634335
2016-04-25,-1.70178198814
2016-04-26,-1.70320761204
2016-04-27,-1.71532845497
2016-04-28,-1.72022080421
